weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 8.350594162592298586e-01 8.749011149597950565e-01 2.401419884648273717e-01 4.845388136374917387e-03 4.992717251447497118e-01 1.286852001905827159e-01 9.264228926035469325e-01 5.782796357745474403e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.303560959830445842e-01 2.168972284943982975e-01 5.000705503890396919e-01 2.089643762244108860e-02 4.253101088121807871e-01 9.813906683772337658e-01 9.076425293178539411e-01 1.105641805889368001e-02
0.000000000000000000e+00 -9.999999999999999775e+37 9.786378693806285778e-01 8.636659371568791155e-01 6.640472833825428189e-01 9.870752022145607985e-01 1.190252391941778454e-01 4.373697726840174438e-01 3.524050163568943628e-01 7.150127143192619439e-02
0.000000000000000000e+00 -9.999999999999999775e+37 4.791282697795641310e-01 6.493893883679482393e-01 3.119805459956247473e-01 9.839618488169710186e-01 2.099599646188914370e-01 9.999542068703871633e-01 3.228373806639913690e-01 7.885656227136822460e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.776709241413630291e-01 1.350437532712744915e-02 2.637629149935476480e-01 7.072775060301600414e-01 4.133831718133871291e-01 2.799259996540587325e-01 4.221348052330946565e-01 8.425433450663017965e-01
0.000000000000000000e+00 -9.999999999999999775e+37 3.885250282945016398e-01 1.960570900043525633e-01 7.748152298000763327e-01 3.834874963735431797e-01 7.540553379323665650e-01 9.300216168330439626e-01 1.050995408679185061e-01 1.893881881874681650e-02
0.000000000000000000e+00 -9.999999999999999775e+37 9.048771720626300752e-01 8.790568492025193637e-01 2.423173523644714944e-01 9.352551451820328987e-01 1.946977618972064450e-01 2.093306484955446134e-01 9.796156807190925520e-02 5.151307763020931407e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.167853820016314881e-01 6.726857293393653237e-01 7.573791534731629804e-01 5.924464318468780633e-01 9.930628138261134996e-01 3.185928636983199613e-01 9.359619462347863461e-01 2.650619574541888124e-01
0.000000000000000000e+00 -9.999999999999999775e+37 2.675644717174547882e-01 3.072499361803185947e-01 8.279232935173963526e-02 1.158348934168671462e-01 6.453905869133907958e-01 4.734915306465274920e-01 6.425271228309769045e-01 4.493038961750854821e-01
0.000000000000000000e+00 -9.999999999999999775e+37 7.989802486427675099e-01 2.092982389757382933e-01 2.065134932751947483e-01 6.075649877480088223e-01 4.717176319290429243e-01 3.285431003133423289e-01 6.449414241653698143e-01 9.988294950136500372e-02
0.000000000000000000e+00 -9.999999999999999775e+37 6.414541204077648384e-01 8.653675552164573626e-01 8.822283568784510255e-01 2.285990859066003855e-01 9.740568596999855666e-01 2.899716983474347476e-01 6.169631158018560324e-01 7.273666504648186315e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.103742645799997701e-01 6.633467398186796427e-01 1.316942823590687706e-01 5.004707066822630113e-01 3.521041490463647783e-01 9.335901865460832783e-01 3.523965514574414204e-01 2.138255489553740896e-01
