weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 3.303711337118139468e+00 1.385164765600864634e+01 3.479984651473284885e+01 4.534238885312485934e+01 9.633392922841328243e+01 2.276270442928372439e+00 3.799792610041543561e-01 6.749122612122076426e+00
0.000000000000000000e+00 -9.999999999999999775e+37 9.465752604311485907e-01 1.617871413885480081e+01 2.358555774065297328e+01 3.899783231417374196e+01 9.218104984593958307e+01 2.527009879335779807e+00 1.977364046699067401e+00 2.210717039509870219e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.019828311131715459e+00 9.348864748256680457e+00 3.832748455045353353e+01 4.340956245939538860e+01 1.629235455914561115e+01 4.104339703703296038e+00 1.759120505266698498e+00 1.057316630794839973e+01
0.000000000000000000e+00 -9.999999999999999775e+37 9.281805139522232295e-01 1.063534128938636414e+01 1.938409399849108894e+01 4.937116817449344097e+01 7.050429168497241506e+01 3.412138262449543102e+00 1.457547140730354185e+00 1.629062252426327362e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.854889184210883446e+00 5.904334582611488358e+00 9.005118627642647766e+01 4.673456814384950064e+01 1.486841218246611085e+01 4.487191281308784419e+00 4.489508098758477894e-01 2.024025691034867513e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.445203728978242452e+00 9.709283348858031459e+00 3.858514653651162973e+01 3.299077439453961347e+01 7.864862316989768942e+01 6.812329019130428875e+00 1.818522206119494111e+00 1.125660789065474177e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.669833354579709273e+00 1.788207032754429804e+01 1.753069133153562831e+01 2.020037045114253260e+01 5.744011427130468661e+01 3.680499695688898676e+00 9.745641699162608251e-01 2.296276097309643660e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.964006153358026641e+00 1.552449977922163349e+01 3.459249364575453001e+01 1.974947246145269020e+01 5.002752777794624706e+01 5.794177878947638582e+00 1.856506006711681422e+00 2.368815225481806053e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.445556429107960117e+00 5.587139735508182881e+00 1.458822853699113153e+01 5.694766664654814292e+00 9.016617505267333854e+01 5.253367326910687751e+00 4.541014237863136849e-01 4.258556976195221111e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.187868490248841891e+00 1.322199505313391832e+01 4.206673967921032187e+01 4.810014504126925061e+01 3.940115715454277989e+01 4.600888809319805262e+00 1.881903855046675123e+00 6.961014776437028928e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.268670918953279880e+00 1.488791163025039666e+01 2.389965424446018716e+01 2.459459570663510064e+01 5.968172261663366385e+01 2.206342677469128155e+00 1.695916868183359183e+00 3.102316830257596081e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.579941373292380824e+00 6.886759830521892667e+00 1.208860540294759289e+01 4.348434994546857268e+01 6.470892475288687251e+01 7.595298182209513804e+00 2.913142602912424661e-01 1.139832955363328182e+01
0.000000000000000000e+00 -9.999999999999999775e+37 6.179948869547858825e-01 1.149788288932576386e+01 3.486673844577266124e+01 1.503211182501696186e+01 1.436752368893897192e+01 5.210929519921482900e+00 1.653238039581332641e+00 3.302291809177131388e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.171745191893529769e+00 1.487825713777277770e+01 4.993120666613213388e+01 1.248017340032691180e+01 6.392926032787433144e+01 6.483269584633900351e+00 1.854206149472500176e+00 1.081718521336184402e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.769971734225151749e+00 6.508650771915583277e+00 4.462627375260078111e+01 2.235332848764172553e+01 8.886764770685017822e+01 2.147106013277769510e+00 8.098232901783957161e-01 1.633577490666099408e+01
0.000000000000000000e+00 -9.999999999999999775e+37 6.936683441313544751e-01 7.012952688255063904e+00 3.072737947117645518e+01 1.873181655807544743e+01 9.698102322765605265e+01 5.519332577544735052e+00 4.025575845936587571e-01 2.280904097318237689e+01
0.000000000000000000e+00 -9.999999999999999775e+37 6.735922887773897472e-01 8.640080493394144412e+00 4.000862329579847909e+01 4.294057422476771535e+01 1.320991855866204290e+01 5.297009965707221824e+00 1.869945389177161799e+00 6.337140573722946257e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.764097159434404372e-01 1.100287133685461782e+01 8.036804470792722555e+01 1.284563727692924218e+01 9.034811209141953725e+01 6.918018533711214779e+00 9.218009332190582050e-01 1.199142892065941446e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.392286502154919781e+00 1.609068571934333391e+01 8.036058402870351358e+01 4.911197898004433071e+00 9.413040254859487277e+01 6.079719493525642449e+00 4.139567850256922199e-01 9.550071049752171248e+00
0.000000000000000000e+00 -9.999999999999999775e+37 9.459344245929652839e-01 8.628650911961518233e+00 6.229372749946119825e+01 1.860767788428902847e+01 1.504240807699152604e+01 2.742258535238171646e+00 6.081909329319012958e-01 2.033631753561984556e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.069459195948071262e-01 9.631710397585418804e+00 2.233058615298701710e+01 2.897919896959091446e+01 3.377197625832756245e+01 6.439397245816095960e+00 5.892146841485534914e-01 2.395867915100913947e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.334445180519347129e+00 1.279020011332362294e+01 2.876701099518977500e+01 2.932565826876020765e+01 1.415041022126620618e+01 2.403412228990387867e+00 5.941219644791497778e-01 9.378055541725753841e+00
