m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
1.250281532355647540e+00 5.918392775393908956e+00 5.376462736642708506e+01 8.008946747266787014e+00 3.003677302175983499e+00 2.641818716764940955e+00 2.000208760582851963e-01 3.388967084319540746e+00
1.320002178874091214e+00 5.082271676940069760e+00 5.483738446435365432e+01 8.269852412951479437e+00 2.616243850188376641e+01 2.652741411898099422e+00 2.005665519382310025e-01 1.205843731241157180e+01
1.048308000613261459e+00 5.499626498113320494e+00 5.682476833178513687e+01 8.108477442240690891e+00 4.503122369153442150e+01 2.690139669181253357e+00 2.005780577911748519e-01 2.253703954412094745e+01
1.055234806933286196e+00 6.429801916472144718e+00 5.480920378560679040e+01 7.740256827854012478e+00 2.921689838136079587e+01 2.635797779843174204e+00 2.016397331142230909e-01 2.391948503615061838e+01
1.079896492351843262e+00 5.466700978813909373e+00 5.786448898159213172e+01 7.802689631652682145e+00 2.370616337027280096e+01 2.676272174542317028e+00 2.029151543952076309e-01 2.079836915364628425e+01
9.630247524947256332e-01 6.152493119986853998e+00 5.362342643868567649e+01 8.073467890809613579e+00 4.154270600501434529e+01 2.628132588323992547e+00 2.026802947309865321e-01 1.865493955453309027e+01
9.256593565808013402e-01 5.769249230305232956e+00 5.635562051731915290e+01 7.551647357412616834e+00 5.525306967580407758e+01 2.625787712495823989e+00 2.007265979867583483e-01 2.357611544059304265e+01
1.200872683502770322e+00 5.722641895138050216e+00 5.773637301220074391e+01 8.026895034043675992e+00 2.910138604439423293e+00 2.695686103981226545e+00 2.038165215599899438e-01 1.925758786551341828e+01
1.067847307466115891e+00 5.250731369516310920e+00 5.669695463018192072e+01 7.852128781072034158e+00 4.166023396795021938e+01 2.619083605306518070e+00 2.002643674120015427e-01 2.427204462768994730e+01
9.284172897463658369e-01 6.899763544248429525e+00 5.461884430068511165e+01 7.837591238370067437e+00 4.415731400621341862e+01 2.650099693352412356e+00 2.000352489344283669e-01 2.239309974324129726e+01
1.198108867855178783e+00 5.426902250508402581e+00 5.541972113446458081e+01 8.240729184972700239e+00 3.194937276888025934e+01 2.652641869945943309e+00 2.021719294654310828e-01 2.443298540917956529e+01
1.145066666528924859e+00 5.245149944806307474e+00 5.634018509230864424e+01 8.170817443270495417e+00 5.283288064382792726e+01 2.669322227715901441e+00 2.013760461863375317e-01 2.161561789791428012e+01
1.098495276554352529e+00 5.898657080515197215e+00 5.354970964770274833e+01 7.900270258372296794e+00 4.635400014878732122e+01 2.586232894413263317e+00 2.024608495190850233e-01 2.449844421223586011e+01
1.349976747890896167e+00 5.516900997041481958e+00 5.463971387203511654e+01 8.085146883236241422e+00 1.676158375625535513e+01 2.647514786442427326e+00 2.054462758931413224e-01 1.984207671008178764e+01
1.118544406136351199e+00 5.234731460043378526e+00 5.686491455125872818e+01 7.998910598715855969e+00 4.840508178758854285e+01 2.672574325373707982e+00 2.051336653866641102e-01 2.439913634443368906e+01
9.785630017507414014e-01 6.944171814317108726e+00 5.675138398512171989e+01 7.869572241977762950e+00 1.093906542380882030e+01 2.732331883614116386e+00 2.004222677805370112e-01 2.169954994160071138e+01
1.108961363987910120e+00 5.062524107745396407e+00 5.712920987774762693e+01 8.646317705565964573e+00 5.362654921912736228e+01 2.703437348257033968e+00 2.012312974232608465e-01 2.349567575545435716e+01
8.948674172649275782e-01 6.834548029271030778e+00 5.075780534731561744e+01 8.143404768324703724e+00 4.099401933412622867e+01 2.558757493109773851e+00 2.031761409078037262e-01 2.143855857142088084e+01
1.241094580362266830e+00 5.878179114399872063e+00 5.530501689102929674e+01 7.733184625681908564e+00 2.375136233765091642e+00 2.653151816910541694e+00 2.000382595450087009e-01 2.285091818511164519e+01
1.310792664873658087e+00 5.320261303900811534e+00 5.646922799718125674e+01 7.639443429508323113e+00 2.790185457383040557e+01 2.640669381057098253e+00 2.021415784174366292e-01 2.400732802932327559e+01
1.196944514922813285e+00 5.061051937073939300e+00 5.694983244671534806e+01 7.993205960517103748e+00 3.033200799990667917e+01 2.719280939726719026e+00 2.024028234714054797e-01 1.824236132509723873e+01
9.571995611076791199e-01 6.121037913939170849e+00 5.420947512056422823e+01 8.344975328605828579e+00 5.209971560420929393e+01 2.628101802223620886e+00 2.046915967792044266e-01 2.445556614379163207e+01
1.113121137423360052e+00 5.509831448615211791e+00 5.421628594677989099e+01 8.081469023084364878e+00 5.111164504895401706e+01 2.599158897124616896e+00 2.048674844086215696e-01 2.134210921021371377e+01
1.547101224644174211e+00 5.007770311376970263e+00 5.593036720289175179e+01 8.896895616439749688e+00 5.267675839856628350e+00 2.687063702634649331e+00 2.011755570309463337e-01 1.953880340916655811e+01
9.903404256124677119e-01 5.789618568112207875e+00 5.493668460731118586e+01 8.193664189584776381e+00 4.829440315949335627e+01 2.642564115092758126e+00 2.005717321844826262e-01 2.320846011619530458e+01
8.505457979731195772e-01 7.585406075648004176e+00 5.321797634450481951e+01 7.903445683418995671e+00 2.580187703437961488e+01 2.633767307079976749e+00 2.012073932629598882e-01 1.888152812692826643e+01
9.901712642358885264e-01 5.596376803871355499e+00 5.319854218361682285e+01 7.755630301576558416e+00 4.933036542770338428e+01 2.523373342790447005e+00 2.010006132763713926e-01 1.908889606755736068e+01
1.164251658109943577e+00 5.813238981801628569e+00 5.595890350065305086e+01 8.071807863383059001e+00 6.970313857783868805e+00 2.645332297411886913e+00 2.073125036303762880e-01 1.917454484113575930e+01
1.049230747230665006e+00 6.169555606393005931e+00 5.497257664445212555e+01 8.418084490065043113e+00 1.625038679347873938e+01 2.669936869327334428e+00 2.058212799398605741e-01 2.493638429062621853e+01
9.393072514039771947e-01 5.186572724466545381e+00 5.895044877404683348e+01 7.599973659440028229e+00 4.785602753638406881e+01 2.669546424199340517e+00 2.006703793682532155e-01 2.302038403985429582e+01
1.070783035704080621e+00 5.457106157531469215e+00 5.477711762408154073e+01 7.649659697012842763e+00 4.647880252048299354e+01 2.596196911054903911e+00 2.002905007921216285e-01 2.224950721932825459e+01
1.132454456001270815e+00 5.523350871261181183e+00 5.540022379561131771e+01 7.734734555867108341e+00 4.649648796230009395e+01 2.599721386730021511e+00 2.004622218070662987e-01 2.428772084578121238e+01
1.487835099902502956e+00 5.046000441277868731e+00 5.867134872709786464e+01 8.224208055109887283e+00 1.035495680124755458e+00 2.766146736512665072e+00 2.016481436567562624e-01 1.422653790860517198e+01
1.066906924340381035e+00 5.258482744972644340e+00 5.840637991020413011e+01 7.702892990372483872e+00 4.083752952599969177e+01 2.720330725720294662e+00 2.012903548659399078e-01 2.048779739204838890e+01
9.397126731845812930e-01 5.711782280238877796e+00 5.760997519326538452e+01 8.226888679353070444e+00 4.570335020766007972e+01 2.741783728459659564e+00 2.007664097434818939e-01 2.384224729173076085e+01
1.071666076382764343e+00 5.630631455440465061e+00 5.452014270165822296e+01 7.944007611402589930e+00 3.443153097857411638e+01 2.629295065068895099e+00 2.022370010062044254e-01 2.279488689808739821e+01
1.048050479369629251e+00 5.859271084298891097e+00 5.441303647870946492e+01 7.810424043717776321e+00 3.514687223171224417e+01 2.682965251116534500e+00 2.002167780823697896e-01 2.078138562564500091e+01
1.018143898325339691e+00 5.530068607563553229e+00 5.456052029414125570e+01 8.417685728098167175e+00 4.000999086498769941e+01 2.625918649377568137e+00 2.016242031327218909e-01 1.665944217419327700e+01
1.459401609572225533e+00 5.002008935512712640e+00 5.663353739418883492e+01 8.193029478024989487e+00 5.408383449274732691e+00 2.649040608586272771e+00 2.022858617161841510e-01 1.965941748597506233e+01
1.077749839879414973e+00 5.359710505224518862e+00 5.446892611898438474e+01 7.986911905739654927e+00 5.422061522831955216e+01 2.588800434211766532e+00 2.011860353574269900e-01 2.394370673106624636e+01
1.141809174630707968e+00 5.184775661226875165e+00 6.071391209057862426e+01 7.832848846658897024e+00 5.661510999764085028e+01 2.767095571970815904e+00 2.022269531285455779e-01 2.474028668827077126e+01
1.148823314080589242e+00 5.669428534144653753e+00 5.523517733201327218e+01 7.775656555928586400e+00 2.102506822974806155e+01 2.639246509418885722e+00 2.009853438908172363e-01 1.853051414033133071e+01
1.191305713624766005e+00 5.064508839852065236e+00 5.905811247553128140e+01 8.209879936913676346e+00 2.117862601177202109e+01 2.724514935383003156e+00 2.050874595073606255e-01 2.469191664272816666e+01
1.106900271225147891e+00 5.243670229621975487e+00 5.615686200038165055e+01 7.644695025620684703e+00 4.713970313007157387e+01 2.610730117522109150e+00 2.007304600616999224e-01 2.087825761717824946e+01
1.101538926295161147e+00 5.169144068326344765e+00 5.764524886268890924e+01 7.569275961349609894e+00 5.719215405960999021e+01 2.681030341071835021e+00 2.021456525908260360e-01 2.462088505182803644e+01
1.046045089350277957e+00 5.363695915143395609e+00 5.622427458223610586e+01 7.738627370762585223e+00 4.648010633180697937e+01 2.622761157310116609e+00 2.035278025573038774e-01 1.962625767652545861e+01
1.217761648937452534e+00 5.222647650844201905e+00 5.697504569172306077e+01 8.207644703175450474e+00 2.672076316663216389e+01 2.679109594906249114e+00 2.033681712321702140e-01 1.847142456215330952e+01
1.013932810116248362e+00 5.527742082918200239e+00 5.954797385653034780e+01 7.825146439622194805e+00 5.427102316350544697e+01 2.779227836195163004e+00 2.004720813069688079e-01 2.082185100024044644e+01
1.345935756893610113e+00 5.135414284576897970e+00 5.570801336578534091e+01 8.316273142708613619e+00 2.025778797626969663e+01 2.674301067942553178e+00 2.035798138109456701e-01 2.083342796491850279e+01
1.016836825754538154e+00 5.838720505705801145e+00 5.221708161439355678e+01 8.016012040825902574e+00 4.357115572060574493e+01 2.491781701716568431e+00 2.019052127190648915e-01 2.489963259887378655e+01
1.172782116690543441e+00 5.340287830023746629e+00 5.789039776817645588e+01 7.878131685105435267e+00 1.772711961645164180e+01 2.712519124592396302e+00 2.013310565385284800e-01 2.129546431874583945e+01
1.127669035017764720e+00 5.248483649777117677e+00 5.725138171527408559e+01 8.049221963694080273e+00 2.507117925915347101e+01 2.698156578567043606e+00 2.011374423685642066e-01 1.677186829151156644e+01
1.166379105096979618e+00 5.302233486840476573e+00 5.465069252097391228e+01 7.926824675541775278e+00 3.142550852098207415e+01 2.566114937510974414e+00 2.005029219252684736e-01 2.347680677401152138e+01
1.257918061880787475e+00 5.321419512938327934e+00 5.712508394655164068e+01 8.307347642559095746e+00 2.308845246635448589e+01 2.695491155088793001e+00 2.002313891288012015e-01 2.224061452862299149e+01
1.120714207334670087e+00 5.894553016270101864e+00 5.425638764394818025e+01 7.937880222924811768e+00 2.528634131007876462e+01 2.632876197885305025e+00 2.001581372100616762e-01 2.007245536069090619e+01
1.198985039474600223e+00 5.910171304598197395e+00 5.382502311375373694e+01 7.894578595155983258e+00 7.141711047265412837e+00 2.592741722212403399e+00 2.036383967683998986e-01 1.152565086610500877e+01
1.363395633782431782e+00 5.301230034451717366e+00 5.456861041371660548e+01 7.894139113026387378e+00 1.187721098601781833e+01 2.628304363276953382e+00 2.000853373854961093e-01 1.261660762822214821e+01
9.697044272457481240e-01 6.851470502384806593e+00 5.597852889873746562e+01 7.713688090562707877e+00 1.192489364647573247e+01 2.696401262027660728e+00 2.002039889500040748e-01 2.208731412308621600e+01
1.301035408664319437e+00 5.456466431619746871e+00 5.540757195443511307e+01 7.964191224026955673e+00 2.006048737643609670e+01 2.635239323469482198e+00 2.007422711062566700e-01 2.111014611816785091e+01
1.060544999782432551e+00 7.162762623939300966e+00 5.019516385459820640e+01 8.138368271338929816e+00 1.253426771822610952e+01 2.561883574288499332e+00 2.032667615363153990e-01 1.585780580968388698e+01
9.381666688656710162e-01 6.111081794140353907e+00 5.372181426818043093e+01 7.854661738214250732e+00 5.275153593298623633e+01 2.617872320884731430e+00 2.013536213332252356e-01 2.223886924734402371e+01
1.313295758929845070e+00 5.016974793458895299e+00 5.824958212636924060e+01 7.640360602745742469e+00 1.683840811744420307e+01 2.672827846061212043e+00 2.012785211547671593e-01 2.391415172476661866e+01
1.070592341783580537e+00 6.096797995975101081e+00 5.715658625668459081e+01 7.698860152447437599e+00 3.567029385700362543e+00 2.667679217353045917e+00 2.003687813788251615e-01 1.851695543815664990e+01
1.347034534761802016e+00 5.058700251033855899e+00 5.493573371677398853e+01 8.432047933541614526e+00 4.365277362804807382e+00 2.601275936910449005e+00 2.030468485255715327e-01 1.545352237562081754e+01
1.088731278558511040e+00 5.316615835656850031e+00 5.586553911815448004e+01 7.539555274839460530e+00 5.167602460169967316e+01 2.600625968178598590e+00 2.036413129683335432e-01 2.211865776795801253e+01
1.220060806955524990e+00 5.069949198316273886e+00 5.952543537677109953e+01 7.483889958442480506e+00 3.033313871155192487e+01 2.708233396016613614e+00 2.012352399918378720e-01 2.392135001664888350e+01
1.031655797041056921e+00 6.546073916066260878e+00 5.147756704177723464e+01 8.028351034960024890e+00 3.807517560567725212e+01 2.583855798389564917e+00 2.034080604893444277e-01 2.254757291241453032e+01
1.208156219818237842e+00 5.559347541766937795e+00 5.579769207523116137e+01 8.122081039602679908e+00 3.387523622256033207e+01 2.680757006626110162e+00 2.056062602168254594e-01 2.315619462940160744e+01
1.200789427593592418e+00 5.816988858543872709e+00 5.532463522623577745e+01 8.077279540625017518e+00 6.265363845732788484e+00 2.632532127805009559e+00 2.084056652096784312e-01 2.254136250292396682e+01
9.561554487138079761e-01 5.936510840317406945e+00 5.538801905420139349e+01 7.984315117188772071e+00 4.772571441704875639e+01 2.643242273396044340e+00 2.058660839349635563e-01 1.959716047696668184e+01
9.630247524947256332e-01 6.152493119986853998e+00 5.362342643868567649e+01 8.073467890809613579e+00 4.154270600501434529e+01 2.628132588323992547e+00 2.026802947309865321e-01 1.865493955453309027e+01
1.183666659282632150e+00 5.488055290383462292e+00 5.717510718099233458e+01 8.205646008475770969e+00 8.110982659484118784e+00 2.715770998225634614e+00 2.048861147800180860e-01 1.543452648039666641e+01
1.198468608719129636e+00 5.175456616267068988e+00 5.593790207068518328e+01 7.970024603559351384e+00 2.479804874018541838e+01 2.636024614565786628e+00 2.000497252218692290e-01 1.844834325722509405e+01
1.259499228456432363e+00 5.610429126095129782e+00 5.506529341765295271e+01 7.666416949345463472e+00 1.250571944761175391e+00 2.600289932082234579e+00 2.055740570022188407e-01 2.340392442845779897e+01
1.100337464053921632e+00 6.666043496027197257e+00 5.237549528880288108e+01 8.163469350970707694e+00 1.562893598496090952e+01 2.659689593164827670e+00 2.007556019023152005e-01 2.151892235299829181e+01
1.122321110479392203e+00 5.029860522138291046e+00 5.814451815350308550e+01 8.021527979629814453e+00 5.363218745901956197e+01 2.673781258781739556e+00 2.031529808884459665e-01 2.329319949498740172e+01
1.258458458226870524e+00 5.558451288662633161e+00 5.706425708194125690e+01 7.981805393018200689e+00 2.863731371025125583e+01 2.703930939856118876e+00 2.011489004176645057e-01 2.431351785233736607e+01
1.267033859119864214e+00 5.132435515553922301e+00 5.836595057267096820e+01 8.079717694793206562e+00 9.771140914032249825e+00 2.706045502746655451e+00 2.032934430537459980e-01 2.010406212131670500e+01
1.179118477258661590e+00 5.037380887744749458e+00 5.397320313673846215e+01 7.934989137181770680e+00 5.257886935131541861e+01 2.498954537985641711e+00 2.011675832330266367e-01 2.472285665758181139e+01
9.892175031612602254e-01 5.214438934451975705e+00 5.959376186408401566e+01 7.653131275914393683e+00 4.509471362745343015e+01 2.742337512051616688e+00 2.031818559000011515e-01 1.986209645462234263e+01
1.263556353787038677e+00 5.273786764983728226e+00 5.647035257769733363e+01 7.994413408231727303e+00 5.143478286383452058e+01 2.652493423172474607e+00 2.005495105689949209e-01 2.325115720834249089e+01
1.031943356271727064e+00 6.215284749489996763e+00 5.218735220013755338e+01 8.138067558339990626e+00 4.940805262412320786e+01 2.537429496605177803e+00 2.015123441399844229e-01 2.043058607013576733e+01
9.323478081874198020e-01 6.407411324558675680e+00 5.570090759602625496e+01 7.795602807025312941e+00 4.900214111062950906e+01 2.654029079342195452e+00 2.002162535439963864e-01 2.141798360889201192e+01
1.251292375363424636e+00 5.101638337347184304e+00 5.708135067563937071e+01 8.307407217146520750e+00 1.743617560645452613e+01 2.691891856969339969e+00 2.007966368562118520e-01 2.314976266436495322e+01
9.709907579304200009e-01 6.114557025883003760e+00 5.458345875997099483e+01 7.727580293252677812e+00 3.567653740365065573e+01 2.598931767270441284e+00 2.028346733287426651e-01 2.288525663526833398e+01
1.087195403304335617e+00 5.427180098120658158e+00 5.385726458637555680e+01 8.346262975596252076e+00 5.281167368796033657e+01 2.618260187263710570e+00 2.041391341569883111e-01 2.117046246718982871e+01
1.353594231288275385e+00 5.039660932066358789e+00 5.562142649979599440e+01 7.884565283253899715e+00 2.027827299894080681e+01 2.634504757360055294e+00 2.006624526031752787e-01 1.550074513063358062e+01
1.184795022019129673e+00 5.882008921397038570e+00 5.773111057679813030e+01 8.057868523008286488e+00 1.329248060746674565e+00 2.780086827916438352e+00 2.025787118639497952e-01 8.413717695916684391e+00
1.693552648041787956e+00 5.002991498197386200e+00 5.485104735113758068e+01 7.232737746741385365e+00 1.225893164769968235e+00 2.519069580612420811e+00 2.014237867645143898e-01 2.070286679417406006e+01
9.002646860864521594e-01 5.975917632894500287e+00 5.607959244861156378e+01 7.957033092056581935e+00 4.848030594404401938e+01 2.678187915200645808e+00 2.006027329040828699e-01 2.281713239750783373e+01
1.042954292152681095e+00 5.888898601393103505e+00 5.292531512741545185e+01 8.215126721843169832e+00 3.828711267478787050e+01 2.581811330407710159e+00 2.036824892344963889e-01 1.967794058492097875e+01
1.186552338280191909e+00 5.145967285359641430e+00 5.750338558538820877e+01 8.050980530105196209e+00 2.491852981426679037e+01 2.690219900926530627e+00 2.010573315766972791e-01 2.271441524045101801e+01
1.021861833256195284e+00 6.921151703619589313e+00 5.062642770599830300e+01 8.112005713043920707e+00 2.016021604774812204e+01 2.547882948848986473e+00 2.011517499548053090e-01 2.004049721031941544e+01
1.333772108687911739e+00 5.323930682766079059e+00 5.494537201741903232e+01 8.309719259254311652e+00 1.779360237805692790e+01 2.633248476984643816e+00 2.105095264544720457e-01 2.473627392443044215e+01
1.097030216750109810e+00 5.598051788890363589e+00 5.461950336378679083e+01 7.632439680845025443e+00 4.317569667732323069e+01 2.571091770649819086e+00 2.003742324298154187e-01 2.468059249386636367e+01
9.790292656161513341e-01 6.273550718603130072e+00 5.437759671037763098e+01 7.578216197684958466e+00 4.527332607434336609e+01 2.620768417159593078e+00 2.068816363263770441e-01 2.262985828194013038e+01
1.213744849292057282e+00 6.126365405518354734e+00 5.288281194096213511e+01 7.917906351490794137e+00 1.396895853628159490e+00 2.616460385635214880e+00 2.002567523382287606e-01 2.061783158087140322e+01
1.159607662016283403e+00 5.243443133592747607e+00 5.406833551815959282e+01 8.214919592220997657e+00 5.148259566763736927e+01 2.623749602595635277e+00 2.018863422475210001e-01 2.373409757401827136e+01
9.648306652694542684e-01 5.827576217646742940e+00 5.747307274976605385e+01 7.741026360973035203e+00 3.368420448650797283e+01 2.695030501787566202e+00 2.022366455343888869e-01 2.265628433042242662e+01
1.260863084495401409e+00 5.318077230413615908e+00 5.601995117730577078e+01 7.940601516902392021e+00 2.265573398380193737e+01 2.647976089765619712e+00 2.006941488409565433e-01 2.136687581064584762e+01
1.138004771669643533e+00 5.056379354567521744e+00 5.630353120044406268e+01 7.787098298425171095e+00 4.202464364165129496e+01 2.588806231629150911e+00 2.032778738676664365e-01 2.324531003150387320e+01
1.159521576918550734e+00 5.435118057884395171e+00 5.717687169251070145e+01 7.914833404439734821e+00 2.113478352398210092e+01 2.644980478631584919e+00 2.027187614339255872e-01 2.202057772785827083e+01
1.129243585972670605e+00 5.918536495193332136e+00 5.201916551849252102e+01 8.014185264679611009e+00 4.963013788870659226e+01 2.515944789326641562e+00 2.014155140365517516e-01 2.495813143444591731e+01
8.926122441033416122e-01 6.672032915901409567e+00 5.513901413460246204e+01 8.207137618945981927e+00 4.576231335406792766e+01 2.683558535926050759e+00 2.021721667998234440e-01 2.358179886761472588e+01
1.239979919022475396e+00 5.152326247037550822e+00 5.583428714699021356e+01 8.077683318438122484e+00 2.104133285086360061e+01 2.639849597988060736e+00 2.045297637833451421e-01 1.819560023971222051e+01
9.940865936992628882e-01 6.047612665866551218e+00 5.371255634458167094e+01 7.975011577586817779e+00 3.027441682273052592e+01 2.525331316289181061e+00 2.036948632874624188e-01 2.007767927745361902e+01
8.911392009531348135e-01 5.668068878799493504e+00 5.602643875739857293e+01 8.034225317341908479e+00 5.145905872773155210e+01 2.637241677226964676e+00 2.022137132453296904e-01 2.070519553210411701e+01
1.052836299199195080e+00 6.477651908496771860e+00 5.212346033732179507e+01 7.785668750017205930e+00 2.720333988611711362e+01 2.553766718560551041e+00 2.014873479581077986e-01 2.493055415749868686e+01
1.162443913535784912e+00 5.713830007861892213e+00 5.505435055737815020e+01 8.160946789975895399e+00 1.832729398418435451e+01 2.637357219527627805e+00 2.020620911046065726e-01 2.454648156767840206e+01
1.031141944870431093e+00 6.314825882802250767e+00 5.438941104974803409e+01 8.145595012219857267e+00 3.119714283709499369e+01 2.610299150509392430e+00 2.047378947729397991e-01 2.460030033788270032e+01
1.017168445627942619e+00 5.563542215309292160e+00 5.325126537188652520e+01 8.007019790728680420e+00 4.797623168191127974e+01 2.578614626153835410e+00 2.014870272511700422e-01 1.673189763527457075e+01
1.097372599216737798e+00 5.163967504633315997e+00 5.878434485829408374e+01 7.890660725610869619e+00 5.026631122489843762e+01 2.712290338586280214e+00 2.024608908244550920e-01 2.463904498382971653e+01
1.247074116558283041e+00 5.010020561586409293e+00 5.653199406753519440e+01 8.072246422303006597e+00 1.826879016880279849e+01 2.633233071499390121e+00 2.017101120389767910e-01 1.683201201891721155e+01
8.933654266032913238e-01 6.094200213187868087e+00 5.507412856471043483e+01 8.402844755527500098e+00 4.265612365058036204e+01 2.697191898279503341e+00 2.016153193342506422e-01 1.562090320753694961e+01
1.193957841462150560e+00 5.653480129518987596e+00 5.376715512972160127e+01 7.782872854766130999e+00 1.780159976445484915e+01 2.592402327535832995e+00 2.022922619439336822e-01 1.961398316935853359e+01
1.031655797041056921e+00 6.546073916066260878e+00 5.147756704177723464e+01 8.028351034960024890e+00 3.807517560567725212e+01 2.583855798389564917e+00 2.034080604893444277e-01 2.254757291241453032e+01
1.332863342545726137e+00 5.216396257592616159e+00 5.483362838092884317e+01 8.324582690159372689e+00 3.914271778497483201e+00 2.686159403845001847e+00 2.064135651324838228e-01 5.749552113971159173e+00
1.025237457809035302e+00 6.137236154232928342e+00 5.518078927109886678e+01 7.935214538938571316e+00 2.992425274174518535e+01 2.647514301840267592e+00 2.002229016772519299e-01 2.342840460938980485e+01
1.070124394079254637e+00 5.142435846324593385e+00 5.717079327960659185e+01 8.043472414733408016e+00 5.495184090868893634e+01 2.626929478085156866e+00 2.007686426243235900e-01 2.226395559954884007e+01
1.217946758437524757e+00 5.536708921943406025e+00 5.721326782307598791e+01 8.157874174825106905e+00 1.835106201080864352e+01 2.713693208905139542e+00 2.048594751744575448e-01 2.178833532583680466e+01
1.087894349576990161e+00 5.017685465002076128e+00 5.774587440593288079e+01 7.703335520016015181e+00 4.896374707401351856e+01 2.660497681245080237e+00 2.006107824090551939e-01 2.339630834481176791e+01
1.106510316188006104e+00 7.150068579249881040e+00 5.043943932358273230e+01 8.214360434170639991e+00 2.309137415072299859e+00 2.531407543304059260e+00 2.030023028792989348e-01 1.699080421625745885e+01
1.072130165801137736e+00 5.462535631139353143e+00 5.516324860027573607e+01 8.307822651303473194e+00 4.757630929681451448e+01 2.618727486850091601e+00 2.079717575727553225e-01 2.306283911743530979e+01
1.156643096361370748e+00 5.722266814499122667e+00 5.463800505375596828e+01 8.292839763411809173e+00 3.203914840339623993e+01 2.614839470410419420e+00 2.012192044175459271e-01 2.280850553528772195e+01
1.204846080229009520e+00 5.381909741442348682e+00 5.447308298760963652e+01 8.124991659986541492e+00 3.963998413114851616e+01 2.613278285488522368e+00 2.014093497320965376e-01 1.937340988510312911e+01
1.210618060230671089e+00 5.245787740889451989e+00 5.798838333721297289e+01 7.621560716184591300e+00 2.829184255030660111e+01 2.730769813022602133e+00 2.029554775208174677e-01 2.464138063839933324e+01
9.289898217388488089e-01 6.059023364251471477e+00 5.680388433951389260e+01 7.783692285353734697e+00 3.303124635501013273e+01 2.711539628386649525e+00 2.005331598915643943e-01 2.005169954932349441e+01
9.644292672900428576e-01 5.045427680194610076e+00 5.713445135114333340e+01 7.689044572908435349e+00 5.547584684174042735e+01 2.647759696699561793e+00 2.030791279236238422e-01 2.369187093516298859e+01
1.341206537866461046e+00 5.034399165565025314e+00 5.841485037606300068e+01 8.157732979288907060e+00 1.178675113271009600e+01 2.716976334932923010e+00 2.025025863194593878e-01 2.454518702509366790e+01
1.353594231288275385e+00 5.039660932066358789e+00 5.562142649979599440e+01 7.884565283253899715e+00 2.027827299894080681e+01 2.634504757360055294e+00 2.006624526031752787e-01 1.550074513063358062e+01
1.093451417901230460e+00 6.386612782410980849e+00 5.214026864058872945e+01 8.355379139250263876e+00 4.379638962975023730e+01 2.604999640121143045e+00 2.020260126226441910e-01 2.483463903489813163e+01
9.980664573036596154e-01 5.897187948394254420e+00 5.374946416745137867e+01 8.363140920308365978e+00 4.633820073364625358e+01 2.560759031581379297e+00 2.060936031720864703e-01 2.409189611963181221e+01
1.170808256429901606e+00 5.328836442382704597e+00 5.520224473822060673e+01 7.467381129690708441e+00 3.402095188818400118e+01 2.578518799849536247e+00 2.011321809865567467e-01 2.260528335816270484e+01
1.019863191295070415e+00 5.957274463891828908e+00 5.729939890700005378e+01 7.438872594933947369e+00 3.919212859161488893e+01 2.700818931848119941e+00 2.015051206315211230e-01 2.499439039102866644e+01
1.039378450026774869e+00 5.295167805522059012e+00 5.434022669351685408e+01 8.055540896222542102e+00 4.239703607431842158e+01 2.578601802962269929e+00 2.013864680003080720e-01 1.834763534927231277e+01
1.018813714591684461e+00 6.069525883459630400e+00 5.348497168912413713e+01 7.647904739292234133e+00 5.130455614269542508e+01 2.529894191715779783e+00 2.029048075852569744e-01 2.363946690080262769e+01
1.046580020019057589e+00 6.161446352907005597e+00 5.554179744873291469e+01 7.848745636124732528e+00 1.271123951573037836e+01 2.618807111182511083e+00 2.000867044412239781e-01 1.486824924800967018e+01
1.076026390682865763e+00 5.726803830864830580e+00 5.410976140085203667e+01 8.217381383117047022e+00 3.789663343264793127e+01 2.596939374964435387e+00 2.014761051677705084e-01 1.977767946546459399e+01
9.650035544142987476e-01 5.494240218099938566e+00 5.559101525623137263e+01 7.744024810691674254e+00 5.087533769232589265e+01 2.576351189797882135e+00 2.006858860605785222e-01 2.121686049989644829e+01
1.203093096096466974e+00 5.432825772826820554e+00 5.628437439096438055e+01 7.843285510553723583e+00 1.700594353652071433e+01 2.659104657226928126e+00 2.038084338294477715e-01 2.373026470102885810e+01
1.169615662919598398e+00 5.118868662346230280e+00 5.821092223377371511e+01 7.854844727436893770e+00 3.158183602274497659e+01 2.681929636560541841e+00 2.026685814479690928e-01 2.249981909366345079e+01
1.058897269270712593e+00 6.090371247900946194e+00 5.726230048403392914e+01 7.799384821465253914e+00 9.170119843245004176e+00 2.734815327147538611e+00 2.060661618143834750e-01 1.912814517573502826e+01
1.061635506383557859e+00 5.245819114390748439e+00 5.900507015718591219e+01 8.244581550382392265e+00 5.153663119526692071e+01 2.700037113095622665e+00 2.025442449604542006e-01 2.475574669060831212e+01
1.123023326701577451e+00 6.391177826595425771e+00 5.220180972814217313e+01 8.032658980394725035e+00 1.773679928926684024e+00 2.546148713139256614e+00 2.003380595883519633e-01 2.263160935882324409e+01
1.085061336797142451e+00 5.178580377413595670e+00 5.848875429618743738e+01 7.990432632633125642e+00 3.523034528341463556e+01 2.727864698398482446e+00 2.000693959533429989e-01 1.812681870073848245e+01
