weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 1.406292900153200076e+00 2.092595047747641601e+01 3.813161773204120664e+01 3.220704057183786517e+01 3.958877722835285340e+01 3.642509912715520048e+00 9.597471049326844472e-01 8.200014937540808901e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.659226996646051278e-01 1.106414994831065357e+01 4.383795994207490310e+01 1.441828985626843718e+01 3.563689005229031181e+01 7.889660859784821234e+00 1.376848912162687011e+00 4.787595956444834933e+00
0.000000000000000000e+00 -9.999999999999999775e+37 6.077502556460540051e-01 1.456390910842357833e+01 7.456902488757438618e+01 2.353472204850857352e+01 8.799148589481647775e+01 7.538570349814223803e+00 9.237493282853463938e-01 2.213257956594842213e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.997089485813508425e+00 1.804865467039117277e+01 6.161828911152269228e+01 2.457725989791419252e+01 9.392756370402459254e+01 5.935893173039698212e+00 1.258369629573807380e+00 1.562812843706317345e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.921071278451131015e+00 1.605392183466725697e+01 2.494823928110084665e+01 3.090895012345646364e+01 6.909590437076344926e+01 7.859596935315563471e+00 7.611842022680836983e-01 2.074582701204359836e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.107446498127830914e+00 1.013090073917069844e+01 8.373847309257661209e+01 3.751255020928429218e+01 8.828147329601569027e+01 3.550208246096005382e+00 4.809416156583670721e-01 2.700303790338135279e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.187210182555346494e+00 1.379171571207467828e+01 4.458633013892539765e+01 2.612912891167888674e+01 8.085461985197007095e+01 6.203916523651754389e+00 2.839273164290536666e-01 4.838318991726833218e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.140784788751296297e+00 1.746390710946243274e+01 4.790453926773512450e+01 3.388145206284756483e+01 5.888607804886408559e+01 7.601260691746393405e+00 1.008282739743675549e+00 2.263616314066994040e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.978438766169304142e+00 1.101840811277554444e+01 2.120599529751863699e+01 1.042127959556974126e+01 9.640466064602337326e+01 7.267331380943165442e+00 6.446329117719034052e-01 2.193813175580558550e+01
0.000000000000000000e+00 -9.999999999999999775e+37 5.230254231287984057e-01 1.138762204671410672e+01 6.144165548838252278e+01 1.064267943649330483e+01 9.653942633112789906e+01 6.151818911996514316e+00 3.251053803815255328e-01 1.784619644779757408e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.274560243488116029e+00 1.476882161775578339e+01 3.229548548816794096e+01 3.703204371575419174e+01 6.291732047760704916e+01 3.535689898711336543e+00 1.278667427069521523e+00 7.527657866272633669e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.027154851095249732e+00 9.827483464778577371e+00 5.366644344152184942e+01 1.830427462883041656e+01 9.277574121294969700e+01 6.256383257095761152e+00 6.603600323307154962e-01 1.559190114223492252e+01
0.000000000000000000e+00 -9.999999999999999775e+37 6.663563446864264606e-01 1.554603886872307683e+01 1.164083795767698959e+01 3.155285950754595703e+01 7.751175257037050415e+01 2.350251170058596628e+00 1.251502893850505060e+00 7.309332420394583529e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.429760770291415906e+00 1.449650904748929392e+01 6.258137241097993098e+01 4.763563014019597119e+01 8.652144403159964270e+01 2.437504404724310625e+00 1.234485550421859035e+00 2.436869947830252414e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.864529710465353318e+00 8.765429008709189063e+00 1.586312691546730491e+01 1.781465198142053552e+01 4.860550328546040078e+00 2.330859925677053468e+00 1.881995775852629116e+00 6.832840966586710252e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.499395090148251120e+00 1.757883979567196064e+01 2.712075818738787802e+01 3.845253807282647074e+01 2.048876591939807312e+01 3.705190769747640278e+00 2.862553863540335253e-01 2.208318022427199878e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.741790922404220066e+00 1.539593567228450155e+01 3.634561949619007493e+01 2.393580660823623774e+01 8.765762070760899860e+01 3.388872524226928640e+00 9.533057362436214710e-01 1.489615000939627087e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.060362879465727604e+00 1.895716188686847659e+01 1.730557678385185483e+01 2.398881673738061693e+01 9.224038851977232412e+01 3.184677593444592780e+00 7.075465938273262090e-01 2.560090705665679867e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.526387701104508388e-01 1.966132677830005804e+01 4.373286569084540787e+01 2.262501485194568573e+01 5.732343240861253975e+01 3.621492279343190734e+00 6.442886361868324085e-01 1.936545549186316961e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.040103412896543844e+00 1.944797684635756241e+01 1.106073365238415462e+01 4.417196482280491665e+01 2.503775827605489468e+01 4.968731169519184476e+00 1.695362324259286568e+00 2.750224966075355937e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.329674073378259713e+00 2.022689595144914776e+01 2.707947842003470740e+01 1.970819099424881315e+01 9.802055689320947351e+01 5.351558631923239773e+00 6.672779034472613446e-01 1.146519193569510975e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.863631765612578040e+00 9.811456100450746121e+00 4.745552225094250076e+01 4.804627473986382569e+01 1.579138241276998222e+01 3.336081588951929966e+00 1.296884466526616375e+00 1.350254400461282422e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.381963516986894902e+00 1.634975936128876128e+01 7.063459277921711532e+01 4.169214970398581244e+01 7.661549036615845409e+01 3.398582007252135551e+00 3.739894539555514985e-01 7.589597185860585071e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.130469214297314728e+00 1.017601364735847014e+01 5.553935452048319377e+01 3.976858427435304577e+01 6.326466046228920703e+01 6.486717429878506636e+00 1.796466819781939339e+00 1.714435979281935118e+01
